	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000215386	1551.12839522438	1.15371451535765	0.200806224167031	5.74541212625952	9.16973686706208e-09	1.77715114608276e-06	NA	ENSG00000215386	MIR99AHG	lncRNA	mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]	21	15928296	16645467	1
ENSG00000041515	136.935940545224	2.97562352688453	0.518212396849814	5.7420925183828	9.3513702851392e-09	1.7940462204611e-06	MYO16	ENSG00000041515	MYO16	protein_coding	myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822]	13	108596152	109208005	1
ENSG00000205810	92.7554666638293	-2.95108258599899	0.514451355706936	-5.73636856674961	9.67280481604115e-09	1.83715581871069e-06	KLRC3	ENSG00000205810	KLRC3	protein_coding	killer cell lectin like receptor C3 [Source:HGNC Symbol;Acc:HGNC:6376]	12	10412312	10420595	-1
ENSG00000262655	994.687402695621	1.61557182038631	0.282094615786191	5.72705656179844	1.02188105782565e-08	1.92164227042403e-06	SPON1	ENSG00000262655	SPON1	protein_coding	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	11	13962723	14268133	1
ENSG00000234745	606.331010039352	1.39196559180809	0.244196302809931	5.70019109950046	1.19673198128817e-08	2.22838534515746e-06	HLA-B	ENSG00000234745	HLA-B	protein_coding	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	6	31269491	31357188	-1
ENSG00000167654	561.584622223147	-2.76174326536087	0.4880289048452	-5.6589747819074	1.52279927094744e-08	2.80801228670919e-06	ATCAY	ENSG00000167654	ATCAY	protein_coding	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]	19	3879864	3928082	1
ENSG00000119922	445.451034153117	-1.6372122194931	0.291128859710852	-5.6236685745246	1.86944157300533e-08	3.41406767270099e-06	IFIT2	ENSG00000119922	IFIT2	protein_coding	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	10	89283694	89309271	1
ENSG00000224271	115.247463227718	2.03555544932923	0.362873289902359	5.60954885898863	2.02854722650309e-08	3.63473561065785e-06	LOC284930	ENSG00000224271	AL117329.1	lncRNA	novel transcript	22	47630827	48023004	1
ENSG00000231528	197.745356316673	2.46011556634496	0.438501062750781	5.61028415966039	2.01994662046113e-08	3.63473561065785e-06	FAM225A	ENSG00000231528	FAM225A	lncRNA	family with sequence similarity 225 member A [Source:HGNC Symbol;Acc:HGNC:27855]	9	113113042	113119928	1
ENSG00000152527	489.498528321484	1.68474111699356	0.300442965685794	5.60752392104756	2.05241653401803e-08	3.64313525519668e-06	PLEKHH2	ENSG00000152527	PLEKHH2	protein_coding	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	2	43637260	43767987	1
ENSG00000243414	21.4580742155265	-7.85200308913102	1.40497154235125	-5.58872749549826	2.28739572580097e-08	4.02263953890165e-06	TICAM2	ENSG00000243414	TICAM2	protein_coding	toll like receptor adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	5	115578650	115602479	-1
ENSG00000181104	607.623365239382	-1.47234233191431	0.264822864740067	-5.55972511421725	2.70199877772238e-08	4.70817089773221e-06	F2R	ENSG00000181104	F2R	protein_coding	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	5	76716126	76735770	1
ENSG00000230606	446.162403781621	1.33726178179142	0.24134728690707	5.54081961694615	3.01059209801895e-08	5.19819779251581e-06	NA	ENSG00000230606	AC092683.1	lncRNA	novel transcript	2	97416165	97433527	-1
ENSG00000198734	872.648483956797	4.1384855190782	0.747898836346203	5.53348302999964	3.13933369368066e-08	5.37165449045736e-06	F5	ENSG00000198734	F5	protein_coding	coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542]	1	169511953	169586588	-1
ENSG00000170775	81.792603296042	2.9765409988488	0.541903511935367	5.49275089253123	3.95720786737743e-08	6.71064723438389e-06	GPR37	ENSG00000170775	GPR37	protein_coding	G protein-coupled receptor 37 [Source:HGNC Symbol;Acc:HGNC:4494]	7	124745997	124765627	-1
ENSG00000138944	533.621975522359	-2.65559808092714	0.485123760646322	-5.47406310791525	4.39832314439199e-08	7.3926859718086e-06	SHISAL1	ENSG00000138944	SHISAL1	protein_coding	shisa like 1 [Source:HGNC Symbol;Acc:HGNC:29335]	22	44243665	44312951	-1
ENSG00000177359	144.758275453044	1.81921306926863	0.332478542247756	5.47167061359705	4.45812860242031e-08	7.42747688997973e-06	OVOS2	ENSG00000177359	AC024940.2	transcribed_unprocessed_pseudogene	ovostatin 2	12	31111652	31201235	-1
ENSG00000184985	94.9473733559801	-3.38487854961899	0.619949413341575	-5.45992701464823	4.76330357524492e-08	7.86690650475016e-06	SORCS2	ENSG00000184985	SORCS2	protein_coding	sortilin related VPS10 domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:16698]	4	7192538	7742836	1
ENSG00000274956	380.871751569916	-2.10218160953677	0.386811310095117	-5.43464359669277	5.49060654456185e-08	8.98992156041925e-06	UG0898H09	ENSG00000274956	NKAIN3-IT1	lncRNA	NKAIN3 intronic transcript [Source:HGNC Symbol;Acc:HGNC:48595]	8	62977861	62984900	1
ENSG00000163879	163.30821985312	-2.1127346275166	0.38892256496416	-5.4322757737425	5.56398460050212e-08	9.03220166814845e-06	DNALI1	ENSG00000163879	DNALI1	protein_coding	dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]	1	37556919	37566857	1
ENSG00000136546	70.87869501388	-2.52415800357582	0.465280813178309	-5.42502061568675	5.79478514475453e-08	9.32714866562058e-06	SCN7A	ENSG00000136546	SCN7A	protein_coding	sodium voltage-gated channel alpha subunit 7 [Source:HGNC Symbol;Acc:HGNC:10594]	2	166403573	166611482	-1
ENSG00000075223	1618.09831176795	-1.8840156938593	0.349171594505569	-5.39567285399342	6.82672340806048e-08	1.08957947638061e-05	SEMA3C	ENSG00000075223	SEMA3C	protein_coding	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	7	80742538	80922359	-1
ENSG00000164683	365.493399612807	-2.22699936489566	0.413054183552568	-5.3915429344931	6.98552637176118e-08	1.10105424357864e-05	HEY1	ENSG00000164683	HEY1	protein_coding	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	8	79764010	79767857	-1
ENSG00000272701	38.241040267327	-3.82216144118332	0.709015931870913	-5.39079768080473	7.01456133696709e-08	1.10105424357864e-05	NA	ENSG00000272701	MESTIT1	lncRNA	MEST intronic transcript 1, antisense RNA [Source:HGNC Symbol;Acc:HGNC:17991]	7	130486042	130491033	-1
ENSG00000142173	438.874550671127	1.854387770384	0.344611538973764	5.38109598972303	7.40337016720171e-08	1.15255909496444e-05	COL6A2	ENSG00000142173	COL6A2	protein_coding	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	21	46098097	46132849	1
ENSG00000261786	230.413289200732	1.52690441296695	0.285265963283117	5.3525643066346	8.67164703145676e-08	1.3390292038086e-05	NA	ENSG00000261786	AC006058.1	lncRNA	novel transcript	3	44117299	44122365	1
ENSG00000125844	5344.37836775637	1.02224650017971	0.192228970662523	5.31785867997164	1.04995565710886e-07	1.60821030608617e-05	RRBP1	ENSG00000125844	RRBP1	protein_coding	ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]	20	17613678	17682295	-1
ENSG00000116117	866.08435603321	1.15255794257058	0.218988579090085	5.26309612747636	1.41649468116304e-07	2.15227867834637e-05	PARD3B	ENSG00000116117	PARD3B	protein_coding	par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446]	2	204545475	205620162	1
ENSG00000140092	212.305853453993	-2.48715059484509	0.476211914667685	-5.22278111537948	1.76255688476818e-07	2.65684467558747e-05	FBLN5	ENSG00000140092	FBLN5	protein_coding	fibulin 5 [Source:HGNC Symbol;Acc:HGNC:3602]	14	91869412	91947987	-1
ENSG00000018189	5827.12466843778	-1.32391558326412	0.253655360983864	-5.21934792991952	1.79554173445367e-07	2.6852538710613e-05	RUFY3	ENSG00000018189	RUFY3	protein_coding	RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]	4	70704204	70808619	1
ENSG00000104369	361.9166821606	1.70921469999276	0.3282073455243	5.20772835617784	1.91166504632557e-07	2.8365823613173e-05	JPH1	ENSG00000104369	JPH1	protein_coding	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	8	74234700	74321540	-1
ENSG00000123191	242.270780257311	1.76891321413628	0.34006082556228	5.20175533659732	1.97415006513347e-07	2.9065916424093e-05	ATP7B	ENSG00000123191	ATP7B	protein_coding	ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]	13	51930436	52012125	-1
ENSG00000232931	1094.04672532581	1.14836322395254	0.220966775254343	5.19699498999667	2.02535819549724e-07	2.95904832362147e-05	NA	ENSG00000232931	LINC00342	lncRNA	long intergenic non-protein coding RNA 342 [Source:HGNC Symbol;Acc:HGNC:42470]	2	95807052	95835003	-1
ENSG00000073060	875.730366107958	1.96679154598531	0.380060454677962	5.17494393793704	2.27979424630829e-07	3.30535359695675e-05	SCARB1	ENSG00000073060	SCARB1	protein_coding	scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664]	12	124776856	124882668	-1
ENSG00000248383	447.744724350707	-2.03467450127822	0.393453320358479	-5.17132375302974	2.32441444214852e-07	3.34451541664597e-05	PCDHAC1	ENSG00000248383	PCDHAC1	protein_coding	protocadherin alpha subfamily C, 1 [Source:HGNC Symbol;Acc:HGNC:8676]	5	140926369	141012344	1
ENSG00000122870	104.902325653574	1.98949767739567	0.386853387101998	5.14276918265969	2.7071814758868e-07	3.81729018929913e-05	BICC1	ENSG00000122870	BICC1	protein_coding	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	10	58513140	58831437	1
ENSG00000242265	5309.88203950258	-1.19796411912142	0.232917147987193	-5.14330580411923	2.69945676092174e-07	3.81729018929913e-05	PEG10	ENSG00000242265	PEG10	protein_coding	paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]	7	94656325	94669695	1
ENSG00000273706	104.894308501644	2.54419733600635	0.49475418721324	5.1423462433675	2.71328476573149e-07	3.81729018929913e-05	LHX1	ENSG00000273706	LHX1	protein_coding	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	17	36936785	36944612	1
ENSG00000088320	66.6508580794701	-2.69604307382973	0.524550005691225	-5.13972556396605	2.75140023021907e-07	3.8424518068052e-05	REM1	ENSG00000088320	REM1	protein_coding	RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922]	20	31475288	31484895	1
ENSG00000182103	2684.34045680485	-1.20483496015561	0.234582217795798	-5.13608819746264	2.80516049780956e-07	3.88893527991949e-05	FAM181B	ENSG00000182103	FAM181B	protein_coding	family with sequence similarity 181 member B [Source:HGNC Symbol;Acc:HGNC:28512]	11	82729940	82733864	-1
ENSG00000117115	333.479229855158	2.00576065314673	0.391175121549487	5.12752611976368	2.93574260608907e-07	4.04047531285868e-05	PADI2	ENSG00000117115	PADI2	protein_coding	peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]	1	17066761	17119451	-1
ENSG00000181234	273.142658608066	-1.72498810390922	0.337628584309525	-5.10912933345661	3.23646760613612e-07	4.42231865060024e-05	TMEM132C	ENSG00000181234	TMEM132C	protein_coding	transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]	12	128267403	128707915	1
ENSG00000135441	517.421574633298	-1.1503555189776	0.226088243247715	-5.08808199158417	3.61702996113084e-07	4.90701786083986e-05	BLOC1S1	ENSG00000135441	BLOC1S1	protein_coding	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]	12	55716037	55720087	1
ENSG00000185532	389.209195917222	2.06524120228818	0.406051840956574	5.08615155499087	3.65402100479803e-07	4.92204403859071e-05	PRKG1	ENSG00000185532	PRKG1	protein_coding	protein kinase cGMP-dependent 1 [Source:HGNC Symbol;Acc:HGNC:9414]	10	50990888	52298350	1
ENSG00000112902	7910.75867068597	-1.24480263418327	0.245109334290835	-5.07856070755038	3.80304915666808e-07	5.08671215722513e-05	SEMA5A	ENSG00000112902	SEMA5A	protein_coding	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	5	9035033	9546075	-1
ENSG00000104870	476.145146782576	1.50700722517763	0.296902701166847	5.07576124856726	3.85947666459545e-07	5.12608673361268e-05	FCGRT	ENSG00000104870	FCGRT	protein_coding	Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]	19	49506816	49526333	1
ENSG00000105339	50.1503482368297	2.59360037693973	0.511326651029261	5.07229648937527	3.93043375453194e-07	5.14832608964311e-05	DENND3	ENSG00000105339	DENND3	protein_coding	DENN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29134]	8	141117278	141195808	1
ENSG00000223749	187.738596159403	1.65352200727993	0.325927374826099	5.07328360547248	3.91009072651189e-07	5.14832608964311e-05	MIR503HG	ENSG00000223749	MIR503HG	lncRNA	MIR503 host gene [Source:HGNC Symbol;Acc:HGNC:28258]	X	134543119	134546642	-1
ENSG00000277075	11461.8386284884	-1.35991696511546	0.268248093223673	-5.0696239767174	3.98602423160785e-07	5.18538070074849e-05	HIST1H2AE	ENSG00000277075	HIST1H2AE	protein_coding	histone cluster 1 H2A family member e [Source:HGNC Symbol;Acc:HGNC:4724]	6	26216975	26217483	1
ENSG00000202198	1540.90017064892	-1.787774481907	0.353201233204113	-5.06163148324528	4.1568391413756e-07	5.37080583756101e-05	RN7SK	ENSG00000202198	RF00100	misc_RNA		6	52995620	52995950	1
ENSG00000141401	62.0102001529524	2.56223269007698	0.507621188183258	5.04752904276324	4.475607523114e-07	5.74359551935839e-05	IMPA2	ENSG00000141401	IMPA2	protein_coding	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	18	11981025	12030877	1
ENSG00000221946	15.5593686244885	-7.38758005627816	1.46634063561259	-5.03810634231782	4.7016021565785e-07	5.99312280267754e-05	FXYD7	ENSG00000221946	FXYD7	protein_coding	FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:HGNC:4034]	19	35143250	35154301	1
ENSG00000021826	3231.75041692144	1.35619780197507	0.26954199305626	5.03148984912344	4.86682882531179e-07	6.16237865860979e-05	CPS1	ENSG00000021826	CPS1	protein_coding	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]	2	210477682	210679107	1
ENSG00000154237	301.930368099968	2.4716104574199	0.491918941694857	5.02442627824864	5.04939712406117e-07	6.35120527001946e-05	LRRK1	ENSG00000154237	LRRK1	protein_coding	leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]	15	100919327	101078257	1
ENSG00000120833	263.215417610987	-2.25755809763146	0.449754833720713	-5.01953048276374	5.17979258397684e-07	6.4723552991758e-05	SOCS2	ENSG00000120833	SOCS2	protein_coding	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	12	93569814	93583487	1
ENSG00000169862	1202.06703362109	-2.23393981197775	0.446245713820896	-5.00607567263796	5.55509254912408e-07	6.89593939774599e-05	CTNND2	ENSG00000169862	CTNND2	protein_coding	catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]	5	10971836	11904446	-1
ENSG00000166147	3235.76090633057	1.22861751477425	0.245511925116482	5.00430891163978	5.60627928387253e-07	6.91428976873967e-05	FBN1	ENSG00000166147	FBN1	protein_coding	fibrillin 1 [Source:NCBI gene;Acc:2200]	15	48408306	48645849	-1
ENSG00000149260	515.957486626552	-1.16760426308568	0.233568482114486	-4.99898039545153	5.7634261625849e-07	7.06224213586936e-05	CAPN5	ENSG00000149260	CAPN5	protein_coding	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	11	77066961	77126155	1
ENSG00000122694	1679.7061538995	-1.35078964113226	0.270783775587144	-4.98844378029417	6.08676188298844e-07	7.41063259253843e-05	GLIPR2	ENSG00000122694	GLIPR2	protein_coding	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	9	36136536	36163913	1
ENSG00000187416	1696.28239347508	-1.86510671151955	0.374046041666346	-4.98630249690826	6.15457589292349e-07	7.44546878562394e-05	LHFPL3	ENSG00000187416	LHFPL3	protein_coding	LHFPL tetraspan subfamily member 3 [Source:HGNC Symbol;Acc:HGNC:6589]	7	104328700	104907232	1
ENSG00000087250	137.493172211209	-2.23006486002931	0.447908825622669	-4.97883661240465	6.39676136837657e-07	7.68947396642888e-05	MT3	ENSG00000087250	MT3	protein_coding	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	16	56589074	56591088	1
ENSG00000144824	635.881644094628	-2.01415015183946	0.405590600202722	-4.96596851808879	6.83590444902273e-07	8.16568133335149e-05	PHLDB2	ENSG00000144824	PHLDB2	protein_coding	pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]	3	111732497	111976517	1
ENSG00000101746	623.644436789734	-2.04224010538769	0.411507922590936	-4.96282086752872	6.94766549199347e-07	8.2473131680895e-05	NOL4	ENSG00000101746	NOL4	protein_coding	nucleolar protein 4 [Source:HGNC Symbol;Acc:HGNC:7870]	18	33851100	34224952	-1
ENSG00000202354	3115.0640911279	-1.33574513484076	0.269464517782876	-4.95703533003575	7.15769648574545e-07	8.44385896607226e-05	RNY3	ENSG00000202354	RNY3	misc_RNA	RNA, Ro60-associated Y3 [Source:HGNC Symbol;Acc:HGNC:10243]	7	148983755	148983856	1
ENSG00000122642	660.893030613026	1.09294265988755	0.221777917646189	4.92809505782789	8.30352187451761e-07	9.61638969284836e-05	FKBP9	ENSG00000122642	FKBP9	protein_coding	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	7	32957404	33006930	1
ENSG00000160190	174.707677284456	1.52829309133287	0.310105681818084	4.92829761251974	8.29491983409611e-07	9.61638969284836e-05	SLC37A1	ENSG00000160190	SLC37A1	protein_coding	solute carrier family 37 member 1 [Source:HGNC Symbol;Acc:HGNC:11024]	21	42496008	42581440	1
ENSG00000230590	2078.01679536816	0.905543316681697	0.18370610002119	4.92930456080253	8.25228423937744e-07	9.61638969284836e-05	FTX	ENSG00000230590	FTX	lncRNA	FTX transcript, XIST regulator [Source:HGNC Symbol;Acc:HGNC:37190]	X	73940435	74293574	-1
ENSG00000087842	486.897196217707	1.57669528323592	0.320501475182517	4.91946342006081	8.67817841723461e-07	9.98937228354769e-05	PIR	ENSG00000087842	PIR	protein_coding	pirin [Source:HGNC Symbol;Acc:HGNC:30048]	X	15384799	15493564	-1
ENSG00000117602	118.753176458664	2.71807080536321	0.55284656813427	4.91650118139662	8.81046664801028e-07	0.000100805537979313	RCAN3	ENSG00000117602	RCAN3	protein_coding	RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]	1	24502351	24541040	1
ENSG00000003137	199.379237663538	2.10315152413762	0.428601474993291	4.90700953413785	9.24755394224799e-07	0.000105172929356357	CYP26B1	ENSG00000003137	CYP26B1	protein_coding	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	2	72129238	72148038	-1
ENSG00000116745	99.2023619623671	-2.72188396564625	0.555585290269164	-4.89912892461135	9.62624670934279e-07	0.000108828156994374	RPE65	ENSG00000116745	RPE65	protein_coding	retinoid isomerohydrolase RPE65 [Source:HGNC Symbol;Acc:HGNC:10294]	1	68428822	68449954	-1
ENSG00000083814	497.744391380893	-1.49210480722055	0.30487552311193	-4.89414431171882	9.87343707384553e-07	0.000110962242806833	ZNF671	ENSG00000083814	ZNF671	protein_coding	zinc finger protein 671 [Source:HGNC Symbol;Acc:HGNC:26279]	19	57719751	57727624	-1
ENSG00000165694	31.0271859757907	-7.3362836832048	1.50304548105727	-4.88094590327654	1.05578203320325e-06	0.000117955695038996	FRMD7	ENSG00000165694	FRMD7	protein_coding	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	X	132076993	132128020	-1
ENSG00000271533	492.602842283478	1.26357271273803	0.259138960992138	4.87604298442937	1.08235033206874e-06	0.000120216841268898	NA	ENSG00000271533	Z83843.1	lncRNA	novel transcript, sense intronic FTX	X	74209976	74213660	-1
ENSG00000104332	2720.90285603977	1.41200208347672	0.290148123923327	4.86648703560064	1.13599371695223e-06	0.000125441445732987	SFRP1	ENSG00000104332	SFRP1	protein_coding	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	8	41261962	41309473	-1
ENSG00000022556	21.6940172590037	6.48700286220304	1.33336028582916	4.86515380062414	1.14367836836275e-06	0.00012556001878794	NLRP2	ENSG00000022556	NLRP2	protein_coding	NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]	19	54953130	55001142	1
