	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000188171	584.529378964193	-1.86592679430562	0.246948244716638	-7.55594272980836	4.15836800192385e-14	8.76948892813879e-12	ZNF626	ENSG00000188171	ZNF626	protein_coding	zinc finger protein 626 [Source:HGNC Symbol;Acc:HGNC:30461]	19	20619939	20661596	-1
ENSG00000081923	385.961866357892	-3.90226170714745	0.519268690280223	-7.51491815353166	5.69465493159884e-14	1.1888023582965e-11	ATP8B1	ENSG00000081923	ATP8B1	protein_coding	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]	18	57646426	57803315	-1
ENSG00000116717	859.817808668402	1.2094060156874	0.161036582165004	7.51013216641791	5.90676981192743e-14	1.22075211703104e-11	GADD45A	ENSG00000116717	GADD45A	protein_coding	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]	1	67685201	67688334	1
ENSG00000149596	81.7960363595866	-3.53091718860266	0.470387534128157	-7.50640043033254	6.07753240370282e-14	1.24360754640917e-11	JPH2	ENSG00000149596	JPH2	protein_coding	junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202]	20	44111695	44187578	-1
ENSG00000134574	1388.85928623399	1.26432515071715	0.168814011022897	7.4894562545858	6.91595298981132e-14	1.38768932466437e-11	DDB2	ENSG00000134574	DDB2	protein_coding	damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]	11	47214465	47239240	1
ENSG00000142089	2850.44324631605	1.97248233599165	0.263331258553825	7.49049826755934	6.86126319364745e-14	1.38768932466437e-11	IFITM3	ENSG00000142089	IFITM3	protein_coding	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	11	319676	327537	-1
ENSG00000082196	2025.18905892005	1.85554187855616	0.247998372857076	7.48207279418532	7.31594001950716e-14	1.45383204214572e-11	C1QTNF3	ENSG00000082196	C1QTNF3	protein_coding	C1q and TNF related 3 [Source:HGNC Symbol;Acc:HGNC:14326]	5	34019448	34043832	-1
ENSG00000187608	2422.20750985616	1.90133861848187	0.254522290259964	7.47022438207623	8.00581888029733e-14	1.57577389332481e-11	ISG15	ENSG00000187608	ISG15	protein_coding	ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]	1	1001138	1014540	1
ENSG00000154553	1148.31033403995	2.10336938770964	0.282118354565156	7.45562758917858	8.94410522614529e-14	1.74384738404476e-11	PDLIM3	ENSG00000154553	PDLIM3	protein_coding	PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]	4	185500660	185535612	-1
ENSG00000170160	282.780233635942	-2.29814724170049	0.308648775879734	-7.44583300273958	9.63346044788515e-14	1.86069838389198e-11	CCDC144A	ENSG00000170160	CCDC144A	protein_coding	coiled-coil domain containing 144A [Source:HGNC Symbol;Acc:HGNC:29072]	17	16689537	16777881	1
ENSG00000171094	168.415630390426	3.44723841091701	0.463199370575949	7.44223466156843	9.89961639696425e-14	1.87702176216569e-11	ALK	ENSG00000171094	ALK	protein_coding	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	2	29192774	29921586	-1
ENSG00000271860	130.496882766046	-3.91085041036272	0.525459446396912	-7.44272547991955	9.86289114742313e-14	1.87702176216569e-11	LOC101927314	ENSG00000271860	AL589740.1	lncRNA	novel transcript	6	97283303	98400869	1
ENSG00000005108	2993.63731665694	-1.10208817060494	0.14830166694399	-7.43139435527165	1.0745880992051e-13	2.01895565875198e-11	THSD7A	ENSG00000005108	THSD7A	protein_coding	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	7	11370365	11832198	-1
ENSG00000244306	1107.84102741305	1.89799818440701	0.255502303156513	7.42849735974531	1.09838273724068e-13	2.04506991266244e-11	NA	ENSG00000244306	DUXAP10	transcribed_processed_pseudogene	double homeobox A pseudogene 10 [Source:NCBI gene;Acc:503639]	14	19268853	19337730	-1
ENSG00000178852	460.745721748164	2.76580650904292	0.376649487268196	7.34318405449867	2.08571390036017e-13	3.82537329737569e-11	EFCAB13	ENSG00000178852	EFCAB13	protein_coding	EF-hand calcium binding domain 13 [Source:HGNC Symbol;Acc:HGNC:26864]	17	47323290	47441312	1
ENSG00000250337	88.6090264061832	4.32811812697528	0.589436358788224	7.34280819709378	2.09158166450599e-13	3.82537329737569e-11	PURPL	ENSG00000250337	PURPL	lncRNA	p53 upregulated regulator of p53 levels [Source:HGNC Symbol;Acc:HGNC:48995]	5	27217714	27496994	1
ENSG00000160862	48.9733931955898	-4.27009226543411	0.582448007851698	-7.33128486641053	2.27956531209672e-13	4.13261195658797e-11	AZGP1	ENSG00000160862	AZGP1	protein_coding	alpha-2-glycoprotein 1, zinc-binding [Source:HGNC Symbol;Acc:HGNC:910]	7	99966720	99976042	-1
ENSG00000185567	143.997357108606	2.72829352265932	0.372709231845817	7.32016620341715	2.4766402133629e-13	4.45084550344096e-11	AHNAK2	ENSG00000185567	AHNAK2	protein_coding	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]	14	104937244	104978374	-1
ENSG00000237438	58.8287587164964	-3.91802466947366	0.537034128439769	-7.29567165657906	2.97172822548407e-13	5.29454372724821e-11	CECR7	ENSG00000237438	CECR7	transcribed_unprocessed_pseudogene	cat eye syndrome chromosome region, candidate 7 [Source:HGNC Symbol;Acc:HGNC:1845]	22	17036570	17060825	1
ENSG00000118257	2434.64571515842	2.87259164231433	0.394136730486065	7.28831245636948	3.13861402940965e-13	5.49709628354315e-11	NRP2	ENSG00000118257	NRP2	protein_coding	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]	2	205681990	205798133	1
ENSG00000170439	789.201666863067	-1.67146926646292	0.229323942929892	-7.28868187555071	3.13002147212666e-13	5.49709628354315e-11	METTL7B	ENSG00000170439	METTL7B	protein_coding	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]	12	55681678	55684611	1
ENSG00000164197	1209.05116723303	-2.63697966798439	0.362854175387793	-7.2673262341991	3.66672541127378e-13	6.36808521636934e-11	RNF180	ENSG00000164197	RNF180	protein_coding	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	5	64165843	64372869	1
ENSG00000087074	451.284323086732	1.78856678668828	0.246640649857609	7.25171129625575	4.11538377185566e-13	7.08771970107841e-11	PPP1R15A	ENSG00000087074	PPP1R15A	protein_coding	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	19	48872421	48876058	1
ENSG00000149050	54.9105402445204	-6.28302282312016	0.866830762227819	-7.24826932419002	4.22130600145991e-13	7.21006042414645e-11	ZNF214	ENSG00000149050	ZNF214	protein_coding	zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]	11	6997085	7020346	-1
ENSG00000134042	75.9678563303492	4.58560809071118	0.633229087027725	7.24162579491615	4.43337682944829e-13	7.45956079077485e-11	MRO	ENSG00000134042	MRO	protein_coding	maestro [Source:HGNC Symbol;Acc:HGNC:24121]	18	50795120	50825402	-1
ENSG00000134873	211.264516131061	-4.18773431215585	0.57830159976281	-7.24143649935163	4.43957021950601e-13	7.45956079077485e-11	CLDN10	ENSG00000134873	CLDN10	protein_coding	claudin 10 [Source:HGNC Symbol;Acc:HGNC:2033]	13	95433604	95579759	1
ENSG00000228566	42.4286568146741	-9.40262804021133	1.30132110987212	-7.22544802269079	4.99452477339446e-13	8.32434221707607e-11	NA	ENSG00000228566	AC013287.1	lncRNA	novel transcript	10	63664664	64693446	1
ENSG00000102007	704.560629007739	1.91556090164088	0.265387619364025	7.21797386868058	5.27678526221044e-13	8.72442568112826e-11	PLP2	ENSG00000102007	PLP2	protein_coding	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]	X	49171898	49175235	1
ENSG00000183542	122.03928369477	4.14703795918065	0.574868668569577	7.21388759888335	5.43766461674677e-13	8.84883579797681e-11	KLRC4	ENSG00000183542	KLRC4	protein_coding	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	12	10407382	10409757	-1
ENSG00000225217	62.6490916247518	-3.78706654009321	0.524941520740254	-7.21426366646102	5.42265959217877e-13	8.84883579797681e-11	NA	ENSG00000225217	HSPA7	unprocessed_pseudogene	heat shock protein family A (Hsp70) member 7 [Source:HGNC Symbol;Acc:HGNC:5240]	1	161606291	161608217	1
ENSG00000007171	112.187736613415	3.55014661868776	0.493792392820517	7.189553080009	6.50037455955911e-13	1.04955657048756e-10	NOS2	ENSG00000007171	NOS2	protein_coding	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	17	27756766	27800499	-1
ENSG00000198879	495.863710221815	1.91973455182574	0.267527787522743	7.17583234849029	7.18685812653084e-13	1.15140152636444e-10	SFMBT2	ENSG00000198879	SFMBT2	protein_coding	Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]	10	7158624	7411486	-1
ENSG00000139926	2726.55988738177	1.527578048004	0.213156285675804	7.16646963124202	7.69564607288606e-13	1.22343013375643e-10	FRMD6	ENSG00000139926	FRMD6	protein_coding	FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]	14	51489100	51730727	1
ENSG00000283782	169.165780083747	-2.36442068933753	0.330598244259944	-7.15194569357248	8.55564186884332e-13	1.34976679773576e-10	NA	ENSG00000283782	AC116366.3	protein_coding	novel protein	5	132410832	132646079	1
ENSG00000157657	737.274893270469	1.62874256459635	0.229263907297231	7.10422579723706	1.20998894223522e-12	1.89445768705873e-10	ZNF618	ENSG00000157657	ZNF618	protein_coding	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	9	113876282	114056591	1
ENSG00000170017	7620.19924663967	-1.03271230425907	0.14542006895241	-7.10158035062576	1.23338267244178e-12	1.91656539032739e-10	ALCAM	ENSG00000170017	ALCAM	protein_coding	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	3	105366909	105576900	1
ENSG00000113361	14489.0698066778	1.59900535698034	0.225796436855886	7.08162351561329	1.42475297106094e-12	2.18113849280862e-10	CDH6	ENSG00000113361	CDH6	protein_coding	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	5	31193686	31329146	1
ENSG00000168461	6079.33438202143	-1.92459408428272	0.271765569018237	-7.08181721192786	1.42276247387531e-12	2.18113849280862e-10	RAB31	ENSG00000168461	RAB31	protein_coding	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	18	9708275	9862551	1
ENSG00000171617	6660.27180718614	2.13635592908572	0.302723448220317	7.05712075376109	1.69987899553275e-12	2.58319111769671e-10	ENC1	ENSG00000171617	ENC1	protein_coding	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	5	74627406	74641424	-1
ENSG00000178187	100.284526574766	-2.7382593575799	0.388728058174761	-7.04415156044344	1.86594956473646e-12	2.81485982878894e-10	ZNF454	ENSG00000178187	ZNF454	protein_coding	zinc finger protein 454 [Source:HGNC Symbol;Acc:HGNC:21200]	5	178941191	178966433	1
ENSG00000158710	5798.79258240477	1.63125718986808	0.231985453096453	7.0317218950356	2.04000110398647e-12	3.03851501942197e-10	TAGLN2	ENSG00000158710	TAGLN2	protein_coding	transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]	1	159918107	159925732	-1
ENSG00000163879	477.369741321861	1.44831006522784	0.20597528186274	7.03147509803132	2.04361343058816e-12	3.03851501942197e-10	DNALI1	ENSG00000163879	DNALI1	protein_coding	dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]	1	37556919	37566857	1
ENSG00000221923	271.779301172653	-2.09065208232183	0.29834345952757	-7.00753448938483	2.42554240070471e-12	3.58062034252602e-10	ZNF880	ENSG00000221923	ZNF880	protein_coding	zinc finger protein 880 [Source:HGNC Symbol;Acc:HGNC:37249]	19	52369917	52385795	1
ENSG00000197969	1945.90046344131	-1.18615965934194	0.169365201008454	-7.00356184316005	2.49535686764305e-12	3.65755605557297e-10	VPS13A	ENSG00000197969	VPS13A	protein_coding	vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]	9	77177445	77421537	1
ENSG00000127418	1454.32089699487	1.73367728776962	0.249011912315078	6.96222631139017	3.34936865914122e-12	4.87474662524447e-10	FGFRL1	ENSG00000127418	FGFRL1	protein_coding	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]	4	1009936	1026898	1
ENSG00000114200	10465.6391508854	1.94376556216232	0.28020229604771	6.93700797452196	4.00491230227579e-12	5.78807850007929e-10	BCHE	ENSG00000114200	BCHE	protein_coding	butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983]	3	165772904	165837462	-1
ENSG00000287158	107.759267604665	-2.62096512079866	0.378377881591451	-6.92684548519306	4.30328147549346e-12	6.17610543430718e-10	NA	ENSG00000287158	AC117464.1	lncRNA	novel transcript	3	83953639	84051419	1
ENSG00000001461	1679.84379952663	1.58623423523626	0.231042559656928	6.86554995578146	6.62355805218068e-12	9.44062581133918e-10	NIPAL3	ENSG00000001461	NIPAL3	protein_coding	NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]	1	24415802	24472976	1
ENSG00000008513	812.908588635398	2.21897733434298	0.324362789706974	6.84103542316791	7.86228101957959e-12	1.11294357418939e-09	ST3GAL1	ENSG00000008513	ST3GAL1	protein_coding	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]	8	133454848	133571940	-1
ENSG00000162878	1371.22161556918	2.67399599332647	0.391130264434255	6.83658677549342	8.11022405773848e-12	1.14023129660736e-09	PKDCC	ENSG00000162878	PKDCC	protein_coding	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]	2	42048021	42058517	1
ENSG00000091490	11910.7910366162	-1.57227452113467	0.230240114583485	-6.82884702337378	8.5599792148994e-12	1.19533169212382e-09	SEL1L3	ENSG00000091490	SEL1L3	protein_coding	SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]	4	25747433	25863760	-1
ENSG00000150275	1960.80322141203	-2.47865937371533	0.363045716678112	-6.82740288577205	8.64656198690259e-12	1.19931876901554e-09	PCDH15	ENSG00000150275	PCDH15	protein_coding	protocadherin related 15 [Source:HGNC Symbol;Acc:HGNC:14674]	10	53802771	55627942	-1
ENSG00000105971	548.821574198234	3.32692176047484	0.489397970999632	6.79798846259895	1.06089949057631e-11	1.44247432708819e-09	CAV2	ENSG00000105971	CAV2	protein_coding	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	7	116287380	116508541	1
ENSG00000111331	9468.1806056763	1.29803851423707	0.190941859104807	6.79808251748814	1.06020728709228e-11	1.44247432708819e-09	OAS3	ENSG00000111331	OAS3	protein_coding	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	12	112938444	112973251	1
ENSG00000149177	3037.39050995155	1.00952732959329	0.148480956876022	6.7990357203599	1.0532170406328e-11	1.44247432708819e-09	PTPRJ	ENSG00000149177	PTPRJ	protein_coding	protein tyrosine phosphatase receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]	11	47980558	48170841	1
ENSG00000118503	1129.83938714631	2.1685941363972	0.319324653214722	6.79118920060012	1.11212958042678e-11	1.50224719207061e-09	TNFAIP3	ENSG00000118503	TNFAIP3	protein_coding	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	6	137867214	137883312	1
ENSG00000146555	114.670627545766	2.44186937475215	0.360656697728803	6.77061978920554	1.28231860090991e-11	1.72088821590942e-09	SDK1	ENSG00000146555	SDK1	protein_coding	sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]	7	3301252	4269000	1
ENSG00000214827	134.64411245188	-3.59345907709113	0.530930524978954	-6.76822843673111	1.30368806593416e-11	1.73827879088137e-09	MTCP1	ENSG00000214827	MTCP1	protein_coding	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]	X	155061622	155147937	-1
ENSG00000163328	3100.32822619988	1.08919620343101	0.161112192409874	6.76048278618207	1.37532670619189e-11	1.82204339979922e-09	GPR155	ENSG00000163328	GPR155	protein_coding	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]	2	174431571	174487094	-1
ENSG00000157601	8265.99725134223	2.08130053958477	0.308688193988835	6.74240408319617	1.55787086448269e-11	2.05073357683209e-09	MX1	ENSG00000157601	MX1	protein_coding	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]	21	41420304	41459214	1
ENSG00000128567	5323.92654370331	2.89647693696818	0.431972802605425	6.70522986516329	2.01089567987681e-11	2.60043808733702e-09	PODXL	ENSG00000128567	PODXL	protein_coding	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	7	131500262	131558217	-1
ENSG00000140025	582.917131214225	-1.55013805299776	0.231174203215258	-6.70549754876563	2.00721261962784e-11	2.60043808733702e-09	EFCAB11	ENSG00000140025	EFCAB11	protein_coding	EF-hand calcium binding domain 11 [Source:HGNC Symbol;Acc:HGNC:20357]	14	89794669	89954777	-1
ENSG00000143013	2569.36666784921	0.975418889733875	0.145475001195311	6.70506191248835	2.01320991906867e-11	2.60043808733702e-09	LMO4	ENSG00000143013	LMO4	protein_coding	LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]	1	87328880	87348923	1
ENSG00000196569	2079.16831739168	-2.83777411107017	0.423552756296161	-6.69993069077305	2.0851841608301e-11	2.67667708396744e-09	LAMA2	ENSG00000196569	LAMA2	protein_coding	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	6	128883141	129516569	1
ENSG00000215183	65542.3454020931	-4.12496464040952	0.616393736860003	-6.69209369553733	2.19999922594453e-11	2.80662864213553e-09	MSMP	ENSG00000215183	MSMP	protein_coding	microseminoprotein, prostate associated [Source:HGNC Symbol;Acc:HGNC:29663]	9	35752990	35756613	-1
ENSG00000131203	204.28121377074	-4.34044764746943	0.650732735162817	-6.67009267081581	2.55641949235724e-11	3.24132034653663e-09	IDO1	ENSG00000131203	IDO1	protein_coding	indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]	8	39902275	39928790	1
ENSG00000022267	2590.36826123826	-0.988046211500846	0.148474836247081	-6.65463748925514	2.83999162760673e-11	3.57890896144807e-09	FHL1	ENSG00000022267	FHL1	protein_coding	four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]	X	136146702	136211359	1
ENSG00000164318	113.075627987961	2.98590769638141	0.449906556053583	6.63672857442378	3.20721436761664e-11	4.0171817779111e-09	EGFLAM	ENSG00000164318	EGFLAM	protein_coding	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]	5	38258409	38465480	1
ENSG00000172123	411.400219100035	1.53185962609578	0.230863638456598	6.63534386071701	3.23746911699945e-11	4.03064905066431e-09	SLFN12	ENSG00000172123	SLFN12	protein_coding	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	17	35411060	35433283	-1
ENSG00000159388	599.603536168832	1.73894603021395	0.263343975702026	6.60332565261174	4.02035051954051e-11	4.97536432259543e-09	BTG2	ENSG00000159388	BTG2	protein_coding	BTG anti-proliferation factor 2 [Source:HGNC Symbol;Acc:HGNC:1131]	1	203305491	203309602	1
ENSG00000117586	638.174363553618	3.37012710596711	0.512253942108358	6.57901643879242	4.73570418261592e-11	5.82576180607876e-09	TNFSF4	ENSG00000117586	TNFSF4	protein_coding	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	1	173183731	173207331	-1
ENSG00000163219	974.986975869152	-1.28743688425621	0.195824225197623	-6.57445156725093	4.88328215421867e-11	5.97176285687794e-09	ARHGAP25	ENSG00000163219	ARHGAP25	protein_coding	Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]	2	68679601	68826833	1
ENSG00000244682	94.2954453717795	-3.01507611239338	0.458813541968984	-6.57146277647838	4.98233428337836e-11	6.05705309615179e-09	NA	ENSG00000244682	FCGR2C	polymorphic_pseudogene	Fc fragment of IgG receptor IIc (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15626]	1	161581339	161605662	1
ENSG00000196872	193.578040415361	-2.09303982969878	0.318593024555643	-6.56963482680778	5.04388058137014e-11	6.09601637281736e-09	KIAA1211L	ENSG00000196872	KIAA1211L	protein_coding	KIAA1211 like [Source:HGNC Symbol;Acc:HGNC:33454]	2	98793846	98936259	-1
ENSG00000170162	43.288927396506	-4.53561772579626	0.690674852546016	-6.56693624949096	5.13610221274205e-11	6.17138514132209e-09	VGLL2	ENSG00000170162	VGLL2	protein_coding	vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]	6	117265558	117273565	1
ENSG00000119042	1618.5687525591	1.84425146980401	0.281831831499094	6.54380117389236	5.99745222228356e-11	7.16470202762626e-09	SATB2	ENSG00000119042	SATB2	protein_coding	SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637]	2	199269500	199471266	-1
ENSG00000130592	80.5130767896671	3.90949245793541	0.599852731819854	6.51742044430582	7.15267338593641e-11	8.49564947512343e-09	LSP1	ENSG00000130592	LSP1	protein_coding	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	11	1852970	1892267	1
